
2023_04_15_16-32-16 - Evaluation of a Population with size 30, on Track "Lazy Summer Map", using the following GA operators: 
Selection: DefaultSelectionOperator
Recombination: DefaultRecombinationOperator
Mutation: MutateAllButBestTwo
FitnessCalculation: DefaultFitnessCalculation
1	0.08753171
2	0.08838011
3	0.09051932
4	0.08877161
5	0.09061749
6	0.08866894
7	0.8545363
8	0.9433667
9	0.9433667
10	0.9433667
