
2023_04_15_14-44-19 - Evaluation of a Population with size 30, on Track "Lazy Summer Map", using the following GA operators: 
Selection: DefaultSelectionOperator
Recombination: DefaultRecombinationOperator
Mutation: MutateAllButBestTwo
FitnessCalculation: DefaultFitnessCalculation
1	0.08681495
2	0.08700722
3	0.09701167
4	0.09463562
5	0.09289262
6	0.0927166
7	0.09149548
8	0.09029046
9	0.09090791
10	0.09012558
